location,date,new_cases,reproduction_rate,new_deaths,hosp_patients,icu_patients,new_tests,positive_rate,new_vaccinations,people_vaccinated,people_fully_vaccinated
South Korea,2022-08-04,107850.0,1.29,47.0,2757.0,310.0,0.0,0.0,87384.0,44732187.0,44308408.0
South Korea,2022-08-05,112901.0,1.29,45.0,2903.0,320.0,0.0,0.0,168925.0,44733235.0,44309231.0
South Korea,2022-08-06,110610.0,1.28,27.0,0.0,313.0,0.0,0.0,54049.0,44733637.0,44309594.0
South Korea,2022-08-07,105507.0,1.26,29.0,0.0,297.0,0.0,0.0,1107.0,44733647.0,44309598.0
South Korea,2022-08-08,55214.0,1.27,40.0,0.0,324.0,0.0,0.0,81188.0,44734230.0,44310061.0
South Korea,2022-08-09,149839.0,1.23,50.0,0.0,364.0,0.0,0.0,79329.0,44734768.0,44310461.0
South Korea,2022-08-10,151747.0,1.19,59.0,0.0,402.0,0.0,0.0,68885.0,44735238.0,44310907.0
South Korea,2022-08-11,137198.0,1.18,58.0,3357.0,418.0,0.0,0.0,63629.0,44735679.0,44311312.0
South Korea,2022-08-12,128714.0,1.16,67.0,0.0,453.0,0.0,0.0,115795.0,44736607.0,44312138.0
South Korea,2022-08-13,124515.0,1.13,57.0,3618.0,469.0,0.0,0.0,39135.0,44736974.0,44312479.0
South Korea,2022-08-14,119603.0,1.06,50.0,3690.0,512.0,0.0,0.0,677.0,44736976.0,44312486.0
South Korea,2022-08-15,62078.0,0.99,37.0,3876.0,521.0,0.0,0.0,2366.0,44737035.0,44312534.0
South Korea,2022-08-16,83977.0,1.15,42.0,3861.0,563.0,0.0,0.0,54189.0,44737562.0,44312884.0
South Korea,2022-08-17,180709.0,1.2,61.0,3712.0,469.0,0.0,0.0,57909.0,44738090.0,44313269.0
South Korea,2022-08-18,178503.0,1.15,83.0,3722.0,470.0,0.0,0.0,56696.0,44738592.0,44313697.0
South Korea,2022-08-19,138812.0,1.1,84.0,3758.0,492.0,0.0,0.0,102115.0,44739737.0,44314499.0
South Korea,2022-08-20,129350.0,1.05,64.0,3709.0,511.0,0.0,0.0,34186.0,44740262.0,44314813.0
South Korea,2022-08-21,110944.0,1.01,65.0,3715.0,531.0,0.0,0.0,676.0,44740271.0,44314815.0
South Korea,2022-08-22,58886.0,0.97,52.0,3841.0,551.0,0.0,0.0,43475.0,44740705.0,44315208.0
South Korea,2022-08-23,150084.0,0.9,63.0,3803.0,487.0,0.0,0.0,41891.0,44741115.0,44315503.0
South Korea,2022-08-24,139249.0,0.84,108.0,3831.0,573.0,0.0,0.0,35887.0,44741489.0,44315870.0
South Korea,2022-08-25,113295.0,0.85,81.0,3734.0,566.0,0.0,0.0,36710.0,44741880.0,44316244.0
South Korea,2022-08-26,101140.0,0.87,86.0,3737.0,575.0,0.0,0.0,63537.0,44742716.0,44316970.0
South Korea,2022-08-27,95538.0,0.87,70.0,3618.0,579.0,0.0,0.0,20421.0,44743123.0,44317279.0
South Korea,2022-08-28,85295.0,0.86,49.0,3653.0,581.0,0.0,0.0,342.0,44743126.0,44317281.0
South Korea,2022-08-29,43023.0,0.84,71.0,3683.0,597.0,0.0,0.0,29101.0,44743419.0,44317636.0
South Korea,2022-08-30,115596.0,0.79,75.0,3424.0,591.0,0.0,0.0,27861.0,44743711.0,44317905.0
South Korea,2022-08-31,103887.0,0.74,112.0,3264.0,569.0,0.0,0.0,24790.0,44744002.0,44318203.0
South Korea,2022-09-01,81515.0,0.82,64.0,3206.0,555.0,0.0,0.0,22125.0,44744306.0,44318507.0
South Korea,2022-09-02,89586.0,0.86,74.0,3095.0,508.0,0.0,0.0,37001.0,44744915.0,44319165.0
South Korea,2022-09-03,79623.0,0.87,79.0,3003.0,520.0,0.0,0.0,12391.0,44745231.0,44319512.0
South Korea,2022-09-04,72144.0,0.85,56.0,3019.0,548.0,0.0,0.0,211.0,44745241.0,44319520.0
South Korea,2022-09-05,37448.0,0.85,44.0,3104.0,562.0,0.0,0.0,17526.0,44745506.0,44319749.0
South Korea,2022-09-06,99781.0,0.8,56.0,2861.0,536.0,0.0,0.0,14732.0,44745752.0,44320011.0
South Korea,2022-09-07,85493.0,0.69,64.0,2812.0,521.0,0.0,0.0,15423.0,44746113.0,44320413.0
South Korea,2022-09-08,72625.0,0.72,68.0,2793.0,493.0,0.0,0.0,15244.0,44746479.0,44320791.0
South Korea,2022-09-09,69410.0,0.69,22.0,2734.0,504.0,0.0,0.0,1024.0,44746537.0,44320848.0
South Korea,2022-09-10,42724.0,0.69,48.0,2646.0,525.0,0.0,0.0,65.0,44746541.0,44320849.0
South Korea,2022-09-11,28214.0,0.75,47.0,2612.0,532.0,0.0,0.0,34.0,44746544.0,44320850.0
South Korea,2022-09-12,36938.0,0.73,35.0,2665.0,553.0,0.0,0.0,923.0,44746602.0,44320921.0
South Korea,2022-09-13,57309.0,0.78,60.0,2562.0,547.0,0.0,0.0,12316.0,44746847.0,44321321.0
South Korea,2022-09-14,93865.0,1.21,72.0,2400.0,507.0,0.0,0.0,14598.0,44747101.0,44321800.0
South Korea,2022-09-15,71429.0,1.0,60.0,2375.0,491.0,0.0,0.0,15025.0,44747373.0,44322257.0
South Korea,2022-09-16,51874.0,0.85,46.0,2289.0,516.0,0.0,0.0,24652.0,44747910.0,44323345.0
South Korea,2022-09-17,43457.0,0.77,57.0,2334.0,477.0,0.0,0.0,8537.0,44748192.0,44323924.0
South Korea,2022-09-18,34707.0,0.71,39.0,2349.0,489.0,0.0,0.0,152.0,44748194.0,44323928.0
South Korea,2022-09-19,19354.0,0.66,24.0,2342.0,508.0,0.0,0.0,12437.0,44748414.0,44324310.0
South Korea,2022-09-20,47862.0,0.62,59.0,2210.0,497.0,0.0,0.0,11587.0,44748657.0,44324653.0
South Korea,2022-09-21,41249.0,0.53,59.0,2068.0,494.0,0.0,0.0,10459.0,44748860.0,44324959.0
South Korea,2022-09-22,32982.0,0.62,68.0,1924.0,428.0,0.0,0.0,11899.0,44749078.0,44325301.0
South Korea,2022-09-23,29108.0,0.68,63.0,1824.0,399.0,0.0,0.0,16871.0,44749480.0,44326028.0
South Korea,2022-09-24,29315.0,0.73,73.0,1715.0,418.0,0.0,0.0,5282.0,44749656.0,44326380.0
South Korea,2022-09-25,25792.0,0.75,33.0,1672.0,416.0,0.0,0.0,88.0,44749657.0,44326381.0
South Korea,2022-09-26,14110.0,0.77,26.0,1683.0,427.0,0.0,0.0,9617.0,44749858.0,44326710.0
South Korea,2022-09-27,39392.0,0.74,46.0,1565.0,401.0,0.0,0.0,8329.0,44750041.0,44326986.0
South Korea,2022-09-28,36124.0,0.7,46.0,1496.0,375.0,0.0,0.0,8232.0,44750221.0,44327377.0
South Korea,2022-09-29,30850.0,0.76,42.0,1434.0,363.0,0.0,0.0,9674.0,44750408.0,44327755.0
South Korea,2022-09-30,28497.0,0.79,39.0,1454.0,352.0,0.0,0.0,14267.0,44750791.0,44328592.0
South Korea,2022-10-01,26913.0,0.79,44.0,1383.0,356.0,0.0,0.0,4492.0,44750934.0,44328942.0
South Korea,2022-10-02,23597.0,0.75,20.0,1381.0,353.0,0.0,0.0,102.0,44750934.0,44328952.0
South Korea,2022-10-03,12150.0,0.69,19.0,1425.0,361.0,0.0,0.0,370.0,44750946.0,44328985.0
South Korea,2022-10-04,16394.0,0.77,16.0,1384.0,353.0,0.0,0.0,7081.0,44751103.0,44329332.0
South Korea,2022-10-05,34694.0,0.78,29.0,1319.0,333.0,0.0,0.0,6805.0,44751274.0,44329701.0
South Korea,2022-10-06,28609.0,0.79,41.0,1271.0,325.0,0.0,0.0,7480.0,44751478.0,44330078.0
South Korea,2022-10-07,22298.0,0.79,32.0,1264.0,329.0,0.0,0.0,11403.0,44751826.0,44330843.0
South Korea,2022-10-08,19379.0,0.79,29.0,1178.0,287.0,0.0,0.0,4030.0,44752016.0,44331227.0
South Korea,2022-10-09,17654.0,0.79,23.0,1167.0,305.0,0.0,0.0,77.0,44752017.0,44331234.0
South Korea,2022-10-10,8981.0,0.77,10.0,1165.0,311.0,0.0,0.0,901.0,44752058.0,44331296.0
South Korea,2022-10-11,15444.0,0.9,15.0,1164.0,313.0,0.0,0.0,6215.0,44752214.0,44331646.0
South Korea,2022-10-12,30506.0,0.96,25.0,1069.0,263.0,0.0,0.0,5748.0,44752405.0,44331967.0
South Korea,2022-10-13,26936.0,1.0,35.0,1043.0,266.0,0.0,0.0,6463.0,44752593.0,44332308.0
South Korea,2022-10-14,23583.0,1.02,25.0,1025.0,237.0,0.0,0.0,9642.0,44752979.0,44333172.0
South Korea,2022-10-15,22757.0,1.04,32.0,1044.0,245.0,0.0,0.0,3524.0,44753122.0,44333549.0
South Korea,2022-10-16,21469.0,1.05,11.0,1092.0,247.0,0.0,0.0,65.0,44753125.0,44333562.0
South Korea,2022-10-17,10982.0,1.08,5.0,1173.0,248.0,0.0,0.0,6258.0,44753307.0,44333873.0
South Korea,2022-10-18,33227.0,1.03,43.0,1206.0,247.0,0.0,0.0,5736.0,44753505.0,44334146.0
South Korea,2022-10-19,29441.0,1.03,23.0,1197.0,243.0,0.0,0.0,5976.0,44753703.0,44334478.0
South Korea,2022-10-20,25389.0,1.07,30.0,1200.0,249.0,0.0,0.0,6866.0,44753885.0,44334772.0
South Korea,2022-10-21,24751.0,1.13,22.0,1222.0,233.0,0.0,0.0,10359.0,44754271.0,44335476.0
South Korea,2022-10-22,26823.0,1.18,16.0,1239.0,196.0,0.0,0.0,3893.0,44754452.0,44335850.0
South Korea,2022-10-23,26256.0,1.23,10.0,1314.0,212.0,0.0,0.0,104.0,44754453.0,44335853.0
South Korea,2022-10-24,14257.0,1.28,17.0,1395.0,226.0,0.0,0.0,6890.0,44754699.0,44336095.0
South Korea,2022-10-25,43722.0,1.25,26.0,1369.0,225.0,0.0,0.0,5962.0,44754873.0,44336317.0
South Korea,2022-10-26,40807.0,1.23,26.0,1432.0,242.0,0.0,0.0,6007.0,44755069.0,44336584.0
South Korea,2022-10-27,34948.0,1.24,31.0,1462.0,242.0,0.0,0.0,0.0,44755251.0,44336855.0
South Korea,2022-10-28,35899.0,1.26,31.0,1499.0,252.0,0.0,0.0,0.0,44755646.0,44337492.0
South Korea,2022-10-29,37321.0,1.27,27.0,1535.0,270.0,0.0,0.0,3697.0,44755835.0,44337770.0
South Korea,2022-10-30,34511.0,1.28,18.0,1593.0,272.0,0.0,0.0,98.0,44755839.0,44337777.0
South Korea,2022-10-31,18510.0,1.32,54.0,0.0,288.0,0.0,0.0,5768.0,44756023.0,44337974.0
South Korea,2022-11-01,58332.0,1.28,9.0,1712.0,288.0,0.0,0.0,5000.0,44756183.0,44338200.0
South Korea,2022-11-02,54740.0,1.22,41.0,0.0,303.0,0.0,0.0,4894.0,44756374.0,44338411.0
South Korea,2022-11-03,46871.0,1.18,35.0,0.0,290.0,0.0,0.0,5752.0,44756563.0,44338666.0
South Korea,2022-11-04,43449.0,1.14,41.0,0.0,304.0,0.0,0.0,8094.0,44756943.0,44339056.0
South Korea,2022-11-05,40863.0,1.14,18.0,0.0,314.0,0.0,0.0,3191.0,44757078.0,44339232.0
South Korea,2022-11-06,36675.0,1.16,16.0,0.0,346.0,0.0,0.0,69.0,44757080.0,44339232.0
South Korea,2022-11-07,18671.0,1.2,30.0,0.0,365.0,0.0,0.0,4741.0,44757259.0,44339412.0
South Korea,2022-11-08,62273.0,1.22,59.0,1869.0,360.0,0.0,0.0,4027.0,44757436.0,44339640.0
South Korea,2022-11-09,62472.0,1.22,52.0,0.0,336.0,0.0,0.0,4011.0,44757622.0,44339884.0
South Korea,2022-11-10,55365.0,1.22,86.0,0.0,323.0,0.0,0.0,4805.0,44757819.0,44340105.0
South Korea,2022-11-11,54519.0,1.2,48.0,0.0,345.0,0.0,0.0,7063.0,44758205.0,44340605.0
South Korea,2022-11-12,54328.0,1.18,44.0,0.0,371.0,0.0,0.0,2934.0,44758380.0,44340812.0
South Korea,2022-11-13,48362.0,1.15,39.0,0.0,396.0,0.0,0.0,86.0,44758383.0,44340817.0
South Korea,2022-11-14,23765.0,1.12,47.0,0.0,413.0,0.0,0.0,4452.0,44758571.0,44341053.0
South Korea,2022-11-15,72883.0,1.08,67.0,2297.0,412.0,0.0,0.0,3904.0,44758773.0,44341241.0
South Korea,2022-11-16,66587.0,1.05,63.0,0.0,411.0,0.0,0.0,4039.0,44758988.0,44341491.0
South Korea,2022-11-17,55437.0,1.04,65.0,0.0,380.0,0.0,0.0,4621.0,44759217.0,44341720.0
South Korea,2022-11-18,49418.0,1.04,41.0,0.0,365.0,0.0,0.0,6340.0,44759627.0,44342188.0
South Korea,2022-11-19,50435.0,1.06,35.0,0.0,419.0,0.0,0.0,2842.0,44759805.0,44342435.0
South Korea,2022-11-20,46011.0,1.07,45.0,0.0,451.0,0.0,0.0,100.0,44759809.0,44342437.0
South Korea,2022-11-21,23091.0,1.07,53.0,0.0,465.0,0.0,0.0,4401.0,44760070.0,44342687.0
South Korea,2022-11-22,72873.0,1.06,59.0,2130.0,461.0,0.0,0.0,3896.0,44760336.0,44342907.0
South Korea,2022-11-23,70324.0,1.05,55.0,0.0,477.0,0.0,0.0,3827.0,44760611.0,44343166.0
South Korea,2022-11-24,59089.0,1.04,52.0,0.0,437.0,0.0,0.0,4110.0,44760905.0,44343432.0
South Korea,2022-11-25,53698.0,1.03,39.0,0.0,453.0,0.0,0.0,5566.0,44761335.0,44343880.0
South Korea,2022-11-26,52648.0,1.03,44.0,0.0,478.0,0.0,0.0,2585.0,44761529.0,44344071.0
South Korea,2022-11-27,47028.0,1.03,41.0,0.0,481.0,0.0,0.0,111.0,44761536.0,44344075.0
South Korea,2022-11-28,22327.0,1.01,52.0,0.0,491.0,0.0,0.0,3840.0,44761823.0,44344309.0
South Korea,2022-11-29,71476.0,1.0,62.0,2046.0,491.0,0.0,0.0,3165.0,44762062.0,44344526.0
South Korea,2022-11-30,67415.0,1.01,53.0,0.0,472.0,0.0,0.0,2918.0,44762381.0,44344762.0
South Korea,2022-12-01,57079.0,1.01,48.0,0.0,430.0,0.0,0.0,2638.0,44762630.0,44345008.0
South Korea,2022-12-02,52987.0,1.02,60.0,0.0,460.0,0.0,0.0,3526.0,44763022.0,44345411.0
South Korea,2022-12-03,52726.0,1.04,40.0,0.0,442.0,0.0,0.0,2032.0,44763234.0,44345604.0
South Korea,2022-12-04,46564.0,1.06,24.0,0.0,460.0,0.0,0.0,99.0,44763238.0,44345607.0
South Korea,2022-12-05,23160.0,1.08,54.0,0.0,458.0,0.0,0.0,2602.0,44763480.0,44345856.0
South Korea,2022-12-06,77604.0,1.09,61.0,1970.0,443.0,0.0,0.0,2015.0,44763724.0,44346058.0
South Korea,2022-12-07,74714.0,1.1,67.0,0.0,441.0,0.0,0.0,1928.0,44763962.0,44346312.0
South Korea,2022-12-08,65253.0,1.11,0.0,0.0,435.0,0.0,0.0,2015.0,44764216.0,44346561.0
South Korea,2022-12-09,62604.0,1.11,94.0,0.0,442.0,0.0,0.0,2630.0,44764551.0,44346991.0
South Korea,2022-12-10,62738.0,1.1,30.0,0.0,428.0,0.0,0.0,1296.0,44764699.0,44347170.0
South Korea,2022-12-11,54319.0,1.1,29.0,0.0,440.0,0.0,0.0,68.0,44764703.0,44347180.0
South Korea,2022-12-12,25667.0,1.11,46.0,0.0,478.0,0.0,0.0,1775.0,44764957.0,44347430.0
South Korea,2022-12-13,86852.0,1.11,58.0,2177.0,460.0,0.0,0.0,0.0,44765223.0,44347693.0
South Korea,2022-12-14,84571.0,1.09,66.0,0.0,463.0,0.0,0.0,0.0,44765489.0,44347916.0
South Korea,2022-12-15,70154.0,1.09,55.0,0.0,465.0,0.0,0.0,0.0,44765683.0,44348192.0
South Korea,2022-12-16,66953.0,1.08,42.0,0.0,474.0,0.0,0.0,0.0,44766011.0,44348614.0
South Korea,2022-12-17,66752.0,1.07,39.0,0.0,468.0,0.0,0.0,0.0,44766176.0,44348795.0
South Korea,2022-12-18,58862.0,1.06,56.0,0.0,520.0,0.0,0.0,0.0,44766178.0,44348799.0
South Korea,2022-12-19,26622.0,1.06,59.0,0.0,535.0,0.0,0.0,0.0,44766419.0,44349067.0
South Korea,2022-12-20,87559.0,1.06,62.0,2122.0,519.0,0.0,0.0,0.0,44766676.0,44349317.0
South Korea,2022-12-21,88172.0,1.06,63.0,0.0,512.0,0.0,0.0,0.0,44766912.0,44349567.0
South Korea,2022-12-22,75744.0,1.05,70.0,0.0,547.0,0.0,0.0,0.0,44767126.0,44349810.0
South Korea,2022-12-23,68168.0,1.03,46.0,0.0,530.0,0.0,0.0,0.0,44767407.0,44350147.0
South Korea,2022-12-24,66049.0,1.02,42.0,0.0,534.0,0.0,0.0,0.0,44767526.0,44350277.0
South Korea,2022-12-25,58448.0,1.02,50.0,0.0,592.0,0.0,0.0,0.0,44767526.0,44350281.0
South Korea,2022-12-26,25545.0,1.01,69.0,0.0,583.0,0.0,0.0,0.0,44767788.0,44350516.0
South Korea,2022-12-27,87451.0,1.0,76.0,2166.0,592.0,0.0,0.0,0.0,44768037.0,44350779.0
South Korea,2022-12-28,87498.0,1.0,68.0,0.0,587.0,0.0,0.0,0.0,44768291.0,44351081.0
South Korea,2022-12-29,71413.0,0.99,61.0,0.0,590.0,0.0,0.0,0.0,44768541.0,44351359.0
South Korea,2022-12-30,65207.0,0.99,63.0,0.0,562.0,0.0,0.0,0.0,44768872.0,44351749.0
South Korea,2022-12-31,63104.0,0.98,53.0,0.0,557.0,0.0,0.0,0.0,44768987.0,44351863.0
South Korea,2023-01-01,57527.0,0.97,29.0,0.0,636.0,0.0,0.0,0.0,44768987.0,44351864.0
South Korea,2023-01-02,22735.0,0.95,54.0,0.0,637.0,0.0,0.0,0.0,44769194.0,44352128.0
South Korea,2023-01-03,81056.0,0.0,66.0,2114.0,620.0,0.0,0.0,0.0,44769436.0,44352377.0
South Korea,2023-01-04,78575.0,0.0,75.0,0.0,623.0,0.0,0.0,0.0,44769631.0,44352595.0
South Korea,2023-01-05,64106.0,0.0,60.0,0.0,571.0,0.0,0.0,0.0,44769873.0,44352845.0
South Korea,2023-01-06,56954.0,0.0,34.0,0.0,548.0,0.0,0.0,0.0,44770190.0,44353261.0
South Korea,2023-01-07,53608.0,0.0,35.0,0.0,544.0,0.0,0.0,0.0,44770345.0,44353435.0
South Korea,2023-01-08,46766.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,44770352.0,44353438.0
South Korea,2023-01-09,19106.0,0.0,76.0,0.0,532.0,0.0,0.0,0.0,44770614.0,44353708.0
South Korea,2023-01-10,60041.0,0.0,76.0,1927.0,541.0,0.0,0.0,0.0,44770889.0,44353959.0
South Korea,2023-01-11,54343.0,0.0,46.0,0.0,540.0,0.0,0.0,0.0,44771216.0,44354229.0
South Korea,2023-01-12,43953.0,0.0,45.0,0.0,510.0,0.0,0.0,0.0,44771510.0,44354511.0
South Korea,2023-01-13,39726.0,0.0,37.0,0.0,511.0,0.0,0.0,0.0,44771821.0,44354899.0
South Korea,2023-01-14,36552.0,0.0,35.0,0.0,505.0,0.0,0.0,0.0,44771955.0,44355059.0
South Korea,2023-01-15,32570.0,0.0,30.0,0.0,499.0,0.0,0.0,0.0,44771956.0,44355061.0
South Korea,2023-01-16,14144.0,0.0,43.0,0.0,510.0,0.0,0.0,0.0,44772221.0,44355380.0
South Korea,2023-01-17,40199.0,0.0,47.0,1615.0,503.0,0.0,0.0,0.0,44772416.0,44355656.0
South Korea,2023-01-18,36908.0,0.0,30.0,0.0,490.0,0.0,0.0,0.0,44772690.0,44355946.0
South Korea,2023-01-19,29816.0,0.0,51.0,0.0,465.0,0.0,0.0,0.0,44772938.0,44356205.0
South Korea,2023-01-20,27408.0,0.0,24.0,0.0,453.0,0.0,0.0,0.0,44773257.0,44356603.0
South Korea,2023-01-21,27539.0,0.0,26.0,0.0,436.0,0.0,0.0,0.0,44773269.0,44356631.0
South Korea,2023-01-22,16624.0,0.0,10.0,0.0,460.0,0.0,0.0,0.0,44773271.0,44356631.0
South Korea,2023-01-23,9227.0,0.0,25.0,0.0,450.0,0.0,0.0,0.0,44773273.0,44356634.0
South Korea,2023-01-24,12262.0,0.0,26.0,1312.0,468.0,0.0,0.0,0.0,44773290.0,44356658.0
South Korea,2023-01-25,19538.0,0.0,36.0,0.0,482.0,0.0,0.0,0.0,44773496.0,44356983.0
South Korea,2023-01-26,35096.0,0.0,29.0,0.0,489.0,0.0,0.0,0.0,44773695.0,44357307.0
South Korea,2023-01-27,31711.0,0.0,29.0,0.0,481.0,0.0,0.0,0.0,44773937.0,44357768.0
South Korea,2023-01-28,23367.0,0.0,30.0,0.0,410.0,0.0,0.0,0.0,44774055.0,44357989.0
South Korea,2023-01-29,18871.0,0.0,24.0,0.0,420.0,0.0,0.0,0.0,44774061.0,44357995.0
South Korea,2023-01-30,7416.0,0.0,42.0,0.0,402.0,0.0,0.0,0.0,44774264.0,44358298.0
South Korea,2023-01-31,19629.0,0.0,36.0,1135.0,387.0,0.0,0.0,0.0,44774458.0,44358594.0
South Korea,2023-02-01,20420.0,0.0,30.0,0.0,359.0,0.0,0.0,0.0,44774604.0,44358830.0
South Korea,2023-02-02,16862.0,0.0,22.0,0.0,345.0,0.0,0.0,0.0,44774737.0,44359032.0
South Korea,2023-02-03,14961.0,0.0,22.0,0.0,339.0,0.0,0.0,0.0,44774948.0,44359346.0
South Korea,2023-02-04,14504.0,0.0,18.0,0.0,325.0,0.0,0.0,0.0,44775047.0,44359469.0
South Korea,2023-02-05,14018.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,44775051.0,44359477.0
South Korea,2023-02-06,5850.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,44775195.0,44359705.0
South Korea,2023-02-07,16120.0,0.0,34.0,510.0,0.0,0.0,0.0,0.0,44775329.0,44359918.0
South Korea,2023-02-08,17934.0,0.0,17.0,0.0,283.0,0.0,0.0,0.0,44775493.0,44360132.0
South Korea,2023-02-09,14664.0,0.0,16.0,0.0,293.0,0.0,0.0,0.0,44775640.0,44360339.0
South Korea,2023-02-10,13504.0,0.0,23.0,0.0,287.0,0.0,0.0,0.0,44775836.0,44360634.0
South Korea,2023-02-11,12665.0,0.0,11.0,0.0,284.0,0.0,0.0,0.0,44775950.0,44360754.0
South Korea,2023-02-12,12051.0,0.0,11.0,0.0,268.0,0.0,0.0,0.0,44775955.0,44360760.0
South Korea,2023-02-13,5174.0,0.0,24.0,0.0,263.0,0.0,0.0,0.0,44776120.0,44360897.0
South Korea,2023-02-14,14371.0,0.0,22.0,667.0,245.0,0.0,0.0,0.0,44776311.0,44361078.0
South Korea,2023-02-15,14957.0,0.0,28.0,0.0,22.0,0.0,0.0,0.0,44776539.0,44361325.0
South Korea,2023-02-16,12519.0,0.0,12.0,0.0,217.0,0.0,0.0,0.0,44776693.0,44361504.0
South Korea,2023-02-17,11436.0,0.0,12.0,0.0,216.0,0.0,0.0,0.0,44776920.0,44361765.0
South Korea,2023-02-18,10641.0,0.0,9.0,0.0,213.0,0.0,0.0,0.0,44777018.0,44361893.0
South Korea,2023-02-19,10274.0,0.0,8.0,0.0,205.0,0.0,0.0,0.0,44777022.0,44361895.0
South Korea,2023-02-20,4324.0,0.0,14.0,0.0,197.0,0.0,0.0,0.0,44777162.0,44362070.0
South Korea,2023-02-21,11880.0,0.0,22.0,566.0,195.0,0.0,0.0,0.0,44777411.0,44362265.0
South Korea,2023-02-22,13082.0,0.0,20.0,0.0,186.0,0.0,0.0,0.0,44777703.0,44362498.0
South Korea,2023-02-23,10845.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,44778005.0,44362794.0
South Korea,2023-02-24,10051.0,0.0,6.0,0.0,183.0,0.0,0.0,0.0,44778428.0,44363163.0
South Korea,2023-02-25,9913.0,0.0,15.0,0.0,181.0,0.0,0.0,0.0,44778622.0,44363360.0
South Korea,2023-02-26,9212.0,0.0,16.0,0.0,168.0,0.0,0.0,0.0,44778626.0,44363366.0
South Korea,2023-02-27,4026.0,0.0,11.0,527.0,163.0,0.0,0.0,0.0,44778836.0,44363603.0
South Korea,2023-02-28,10817.0,0.0,15.0,0.0,164.0,0.0,0.0,0.0,44779030.0,44363789.0
South Korea,2023-03-01,12291.0,0.0,11.0,0.0,145.0,0.0,0.0,0.0,44779055.0,44363806.0
South Korea,2023-03-02,7561.0,0.0,6.0,0.0,129.0,0.0,0.0,0.0,44779215.0,44364006.0
South Korea,2023-03-03,10408.0,0.0,5.0,0.0,135.0,0.0,0.0,0.0,44779393.0,44364235.0
South Korea,2023-03-04,11121.0,0.0,9.0,0.0,143.0,0.0,0.0,0.0,44779473.0,44364382.0
South Korea,2023-03-05,9813.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,44779474.0,44364383.0
South Korea,2023-03-06,4300.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,44779570.0,44364510.0
South Korea,2023-03-07,12284.0,0.0,20.0,340.0,0.0,0.0,0.0,0.0,44779686.0,44364670.0
South Korea,2023-03-08,12798.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,44779828.0,44364844.0
South Korea,2023-03-09,10890.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,44779957.0,44364984.0
South Korea,2023-03-10,10335.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,44780143.0,44365216.0
South Korea,2023-03-11,9867.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,44780222.0,44365354.0
South Korea,2023-03-12,9342.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,44780225.0,44365358.0
South Korea,2023-03-13,4198.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,44780314.0,44365479.0
South Korea,2023-03-14,11401.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,44780438.0,44365626.0
South Korea,2023-03-15,11899.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,44780568.0,44365777.0
South Korea,2023-03-16,9934.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,44780674.0,44365930.0
South Korea,2023-03-17,9065.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,44780799.0,44366154.0
South Korea,2023-03-18,8995.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,44780870.0,44366248.0
South Korea,2023-03-19,8807.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,44780873.0,44366250.0
South Korea,2023-03-20,3930.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,44780967.0,44366362.0
South Korea,2023-03-21,12016.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,44781064.0,44366482.0
South Korea,2023-03-22,13081.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,44781162.0,44366574.0
South Korea,2023-03-23,11400.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,44781267.0,44366720.0
South Korea,2023-03-24,10283.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,44781380.0,44366904.0
South Korea,2023-03-25,10155.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,44781424.0,44366997.0
South Korea,2023-03-26,9361.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,44781426.0,44366998.0
South Korea,2023-03-27,4204.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,44781500.0,44367125.0
South Korea,2023-03-28,12129.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,44781595.0,44367265.0
South Korea,2023-03-29,13134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44781704.0,44367405.0
South Korea,2023-03-30,11039.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,44781807.0,44367544.0
South Korea,2023-03-31,10368.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,44781921.0,44367739.0
